num_conta;tipo;saldo;cliente_id;especicação
1;1;0.0;1;0.0;true
2;1;0.0;1;0.0;true
3;1;0.0;1;0.0;true
4;1;0.0;1;0.0;true
5;1;0.0;1;0.0;true
6;1;0.0;1;0.0;true
7;1;0.0;1;0.0;true
11;1;0.0;1;0.0;true
12;1;0.0;1;0.0;true
13;1;0.0;1;0.0;true
14;1;0.0;1;0.0;true
15;1;0.0;1;0.0;true
16;1;0.0;1;0.0;true
17;1;0.0;1;0.0;true
18;1;0.0;1;0.0;true
19;1;0.0;1;0.0;true
20;1;0.0;1;0.0;true
21;1;0.0;1;0.0;true
22;1;0.0;1;0.0;true
23;1;0.0;1;0.0;true
24;1;0.0;1;0.0;true
25;1;0.0;1;0.0;true
26;1;0.0;1;0.0;true
27;1;0.0;1;0.0;true
28;1;0.0;1;0.0;true
